,File,Sources,Actions,Targets,Districts,Provinces
30,20150629_5867.txt,"('طالبان',)","('مقتل', 'كمين', 'مقتل')","('جنديا', 'جنديا')",,
31,20180422_4965.txt,"('داعش',)","('الهجوم', 'الهجوم')","('مركزا لتسجيل الناخبين',)","('كابول',)",
32,20150705_6195.txt,"('الطالبان',)","('هجوم', 'قتل', 'الهجوم')","('مدنيان', 'جنديان اجنبيان')",,
33,20151010_9734.txt,"('للقوات الأفغانية', 'الناتو')","('مقتل', 'مقتل')","('طالبان',)","('بقندهار',)",
34,20120609_3124.txt,"('مسلحون',)","('مقتل', 'قتلوا')","('جنود فرنسيين', 'جنود فرنسيين')",,"('كابيسا',)"
35,20150720_6606.txt,"('أميركية', 'قوات حلف شمال الاطلسي')","('تودي بحياة', 'قتلوا')","('جنديا أفغانيا', 'جنديا أفغانيا')",,
36,20180124_1221.txt,"('مسلحين',)","('للهجوم', 'باقتحام')","('مكتبا لمنظمة حقوقية دولية', 'مكتب منظمة انقاذ الطفولة')",,"('نانجارهار',)"
37,20150703_6119.txt,,,,,
38,20170308_2947.txt,,"('هجوم', 'هجوم', 'هجوم')","('مستشفى عسكري', 'مستشفى عسكري')","('كابول',)",
39,20140810_6334.txt,,"('هجوم انتحاري', 'مصرعهم', 'هجوم انتحاري')","('مدنيين', 'قوات لحلف الناتو', 'مدنيين')",,
40,20181007_317.txt,,"('مقتل', 'مقتل')","('الشرطة', 'الشرطة', 'طالبان')",,"('وردك',)"
41,20140506_3457.txt,"('القوات الأفغانية', 'الأمنية الافغانية', 'قواتها الوطنية')","('تقتل', 'قتلت')","('مسلحي طالبان',)",,
42,20150716_6550.txt,,"('مقتل', 'غارة جوية', 'غارة جوية', 'مقتل')","('مسلحين', 'شبكة /حقاني')",,
43,20150419_3815.txt,"('داعش',)","('الاعتداء الانتحاري',)",,,
44,20181021_932.txt,,"('مقتل', 'انفجار', 'انفجار')","('اطفال وامرأة',)",,"('ننجرهار',)"
45,20140901_6927.txt,"('مسلحين', 'طالبان')","('لقتل', 'لقتل')","('مدنيا',)",,"('فرح',)"
46,20140406_2820.txt,"('مسلحين',)","('هجومًا',)",,,
47,20150712_6373.txt,"('غارة أمريكية',)","('تقتل',)","('قياديا', 'داعش', 'قياديا', 'تنظيم الدولة الاسلامية')",,
48,20150802_7134.txt,,,,,
49,20180410_4547.txt,,"('تفجيرا', 'للتفجير')","('سوقا شعبيا', 'سوق شعبي')",,"('هرات',)"
50,20180124_1294.txt,"('الدولة الإسلامية',)","('الهجوم', 'الهجوم')","('منظمة (انقذوا الاطفال) الخيرية',)",,
51,20181129_2849.txt,,"('لانفجار', 'مقتل', 'الهجوم')","('الجنود الأمريكيين', 'قوات حلف شمال الأطلسي')",,"('غزنة',)"
52,20150517_4619.txt,,"('قتل', 'انفجار', 'قتل')","('أفغانيان وبريطاني',)","('كابول', 'كابول')",
53,20181002_104.txt,,"('هجوم انتحاري', 'قتل', 'هجوم انتحاري')","('انتخابيا', 'انتخابيا')",,"('ننغرهار',)"
54,20170507_5472.txt,"('وزارة الدفاع الافغانية',)","('غارات جوية',)","('طالبان', 'داعش', 'مسلحا', '""خوراسان""')",,
55,20180430_5343.txt,,"('انفجارين', 'مصرعهم', 'اصيب', 'انفجارين')",,"('كابول', 'كابول')",
56,20181226_4101.txt,"('قيادة القوات الخاصة الأفغانية',)","('مقتل', 'مقتل')","('مسلحين', 'مسلحين', 'مسلحين')",,
57,20150613_5379.txt,"('طالباني', 'طالبان')","('هجوم', 'هاجم')","('شرطيًّا أفغانيًّا', 'للشرطة الأفغانية')",,
58,20170516_5916.txt,"('القوات الأفغانية', 'قوات الأمن الأفغانية')","('السيطرة', 'استعادة')","('مركز مقاطعة', 'مركز ""قلعة الذال""')",,
59,20170518_6070.txt,"('التعاون الإسلامي', 'التعاون الإسلامي', 'مسلحون')","('هجوم', 'هجوم')","('محطة تلفزيونية',)",,
60,20140808_6212.txt,"('طالبان',)","('مصرع', 'مصرع', 'إطلاق نار')","('الشرطة الأفغانية', 'الشرطة الأفغانية')",,
61,20110819_4115.txt,,"('مقتل', 'قتل')","('جندي بولندي', 'جندي بولندي')",,"('غزنة', 'غزنة')"
62,20180430_5394.txt,,"('الهجومين', 'الهجومين')",,"('كابل', 'كابل')",
63,20170523_6212.txt,,"('مقتل', 'هجوم', 'قتل')","('جنود', 'قاعدة للجيش الافغاني', 'جنود أفغان')",,
64,20181013_557.txt,,"('لتفجير', 'للتفجير')","('تجمعا انتخابيا', 'تجمعا انتخابيا', 'تجمعا انتخابيا')",,"('طخار',)"
65,20150910_8418.txt,"('الجيش الوطني الأفغاني', 'الجيش الوطني الأفغاني')","('مقتل', 'مقتل')","('مسلحا', 'مسلحا')",,
66,20180106_327.txt,,"('مقتل', 'قصف جوي', 'قصف جوي')","('مدنيين', 'مدنيين')","('درزاب',)",
67,20150627_5941.txt,"('طالبان',)","('الهجوم',)","('مقر البرلمان',)",,
68,20150729_7001.txt,,,,,
69,20151003_9349.txt,"('أمريكي',)","('قصف جوي', 'هجوم جوي')","('مستشفى', 'مستشفى')",,"('قندوز',)"
70,20150923_8827.txt,,"('مقتل', 'هجوم')","('جندي', 'ناتو', 'قاعدة (باغرام)', 'ناتو')",,
71,20170426_5046.txt,"('طالبان', 'طالبان')","('هجوم',)","('قاعدة للجيش',)",,
72,20140219_1316.txt,"('الجيش الباكستاني', 'الجيش الباكستاني')","('قصف', 'قصف')",,,"('كونار', 'كونار')"
73,20150630_5964.txt,,"('مقتل', 'انفجار انتحاري', 'مقتل')","('شخص', 'شخص')",,
74,20151002_9235.txt,,"('مقتل', 'تحطم', 'قتل')","('امريكيين', 'طائرة نقل عسكرية', 'امريكيين')",,
75,20151012_9826.txt,,"('مقتل', 'تحطم')","('الناتو', 'مروحية', 'بعثة الدعم الراسخ')","('بكابول',)",
76,20170228_2618.txt,"('طالبان',)","('مقتل', 'مقتل')","('رجال الشرطة', 'رجال الشرطة')","('لشكر كاه',)",
77,20140112_440.txt,"('طالبان', 'طالبان')","('تفجير انتحاري', 'تفجير انتحاري')",,"('شرطة', 'كابول')",
78,20180120_960.txt,"('مهاجمين',)","('هجوم', 'اطلاق النار')","('فندق',)","('كابول', 'كابول')",
79,20150429_4103.txt,,"('انفجار قنبلة', 'انفجار قنبلة', 'عبوة ناسفة')","('اشخاص', 'مدنية')",,"('خوست',)"
80,20170413_4293.txt,"('أمريكا', 'الولايات المتحدة')","('تستخدم', 'قصفت')","('أم القنابل', 'داعش')",,
81,20150808_7423.txt,"('المتمردين',)","('مقتل', 'قتل')","('حلف الأطلسي', 'حلف شمال الأطلسي')","('بكابول',)",
82,20180423_5050.txt,"('منظمة التعاون الإسلامي', 'داعش')","('الهجوم', 'جرح')","('قتيلا',)","('كابول',)",
83,20180111_576.txt,"('طالبان', 'داعش')","('يتصالحون',)","('الحكومة الأفغانية',)",,
84,20181030_1373.txt,"('طالبان', 'طالبان')","('إصابة', 'هجوم', 'تقصف')","('لجنة الانتخابات',)",,
85,20170403_3895.txt,,"('مقتل', 'مقتل', 'الغارات الجوية')","('داعش', 'داعش')",,"('نانجارهار',)"
86,20151003_9379.txt,"('طالبان', 'طالبان')","('إسقاط', 'إسقاط')","('طائرة أميركية', 'طائرة نقل عسكرية أميركية')",,
87,20141211_11061.txt,,"('تفجير', 'هجوم الانتحاري')","('مدرسة فرنسية', 'مدرسة')","('كابول', 'كابول')",
88,20170111_87.txt,,"('تفجيرات انتحارية',)","('أمن وطني وفندقا ومنزلا', 'للمخابرات الأفغاني')",,"('كابول', 'هلمند', 'قندهار')"
89,20181018_746.txt,,"('مقتل', 'إصابة')","('قيادي أفغاني', 'أمريكيين', 'أمريكيين')",,"('قندهار',)"
90,20150315_2554.txt,,,,,
91,20140325_2226.txt,,"('الهجوم', 'الهجوم')","('فندق', 'فندق')","('كابول', 'كابول')",
92,20170430_5193.txt,"('لقوات الأمنية', 'قوات الدفاع والأمن الوطني الأفغانية')","('مقتل', 'مقتل')","('مسلحا', 'مسلحا')",,
93,20170316_3366.txt,,"('مقتل', 'إصابة', 'مقتل', 'إصابة')","('طالبان', 'طالبان')",,
94,20180121_940.txt,,"('هجوم', 'هجوم')","('فندق', 'فندق')",,"('كابول', 'كابول')"
95,20181031_1371.txt,,"('بمقتل', 'بمقتل')","('عسكريين والمسؤولين الافغان', 'عسكريين والمسؤولين الافغان', 'الجيش الافغاني')",,"('فرا',)"
96,20150806_7256.txt,,,,,
97,20180416_4826.txt,,,,,
98,20181008_349.txt,,,,,
