,File,Sources,Actions,Targets,Districts,Provinces
42,20110621_2838.txt,,,,,
43,20110620_2729.txt,,,,,
44,20180304_3434.txt,"('الولايات المتحدة', 'جنود من ذوي الخبرة')","('تدريب', 'مواجهة')","('جنود الافغان', 'طالبان')",,
45,20111103_5665.txt,,,,,
46,20150518_4671.txt,"('طالبان', 'طالبان')","('هاجم', 'هجوم')","('نقاط تفتيش', 'نقاط تفتيش')",,
47,20120313_5756.txt,"('الناتو', 'طالبان')","('قتل', 'توعدت حركة طالبان الأفغانية عزمها شن هجمات')","('المدنيين', 'ل')",,
48,20150701_6053.txt,,"('قتيل', 'جريح', 'هجوم')","('ناتو',)","('كابول', 'كابول')",
49,20140926_8160.txt,"('طالبان', 'طالبان')","('مقتل', 'هجمات', 'اجتاح', 'قتل')",,,
50,20180410_4572.txt,,"('مقتل', 'انفجار', 'لقوا حتفهم', 'انفجار')","('ثمانية', 'مدنيين')",,
51,20120703_2938.txt,"('طالبان',)","('قتل', 'هجوم', 'اخترق')","('الشرطة', 'الناتو')",,
52,20110425_1544.txt,,"('قتل', 'لقوا مصرعهم', 'اشتباك', 'لقوا مصرعهم', 'اشتباك')",,"('منطقة باراكي باراك',)",
53,20110128_714.txt,,,,,
54,20140501_3428.txt,"('قوات أميركية وبريطانية', 'ناتو', 'ناتو')",,,"('مطار قندهار',)","('اقليمي قندهار', 'هلمند')"
55,20080819_32.txt,"('القوات البريطانية',)","('قتل', 'تفجير', 'فجر', 'هاجم')","('مدنيين',)",,
56,20170114_739.txt,"('داعش', 'داعش')","('يحرق', 'أحرق')","('منزل', 'منزل')",,
57,20141013_8923.txt,,,,,
58,20180411_4597.txt,"('طالبان',)","('دمرت',)","('تماثيل بوذا',)",,
59,20141126_10473.txt,,"('قتل', 'قتل', 'قتل', 'هجوم')","('طالبان', 'طالبان')",,
60,20140805_6137.txt,,"('قتل', 'اصابة', 'قتل')","('جنرال اميركي', 'جنرال اميركي')","('كابول',)",
61,20170421_7322.txt,"('طالبان',)","('قتل', 'هجوم', 'قتل')","('جنود', 'جنود')",,
62,20110916_4657.txt,"('طالبان', 'شبكة حقاني')","('قتيلا', 'استهدف', 'قتل', 'اصيب')",,,
63,20140611_4535.txt,"('حلف الأطلسي', 'ناتو')","('قتل', 'قتل', 'قتل', 'قتل')",,,
64,20140505_3404.txt,"('لجيش الأفغاني',)","('قتل', 'قتل')","('طالبان', 'طالبان')",,
65,20150514_4532.txt,,"('إنهاء حصار', 'قتل', 'هجوم')","('دار الضيافة', 'مواطن أمريكي')","('كابول',)",
66,20140929_8300.txt,,,,,
67,20150413_3510.txt,"('طالبان',)","('قتل', 'قطع الرأس', 'قتل')","('جنديا أفغانيا', 'جندياً أفغانياً')",,
68,20180114_705.txt,"('قوات الحكومية',)","('قتل', 'عمليات', 'قتل')","('مسلحاً', 'مسلحاً')",,
69,20181104_1574.txt,,"('قتل', 'هجوم', 'قُتل')","('جندي أمريكي', 'جندي أمريكي')","('كابول',)",
70,20110926_4886.txt,,"('قتل', 'قتل', 'هجوم')","('رباني', 'رباني')","('كابل',)",
71,20170209_1985.txt,,,,,
72,20150323_2828.txt,"('قوات الأمن الأفغانية',)","('مصرع', 'إصابة', 'اشتباك', 'اشتباك', 'ف')",,,
73,20170523_6232.txt,,,,,
74,20080911_674.txt,,,,,
75,20120718_2804.txt,"('طالبان',)","('تدمير', 'تدمير', 'هجوم')","('الناتو', 'الناتو')",,
76,20151027_10533.txt,,,,,
77,20140127_311.txt,,"('قتلى', 'هجوم', 'قتل')",,"('كابول', 'كابول', 'كابول')",
78,20181018_750.txt,,,,,
79,20180121_945.txt,"('نزلاء',)","('إنقاذ', 'هجوم')","('أرواحهم',)","('كابل', 'كابل')",
80,20170319_3491.txt,"('جندي أفغاني',)","('إصابة', 'أصيبوا')","('جنود أمريكيين', 'جنود أمريكيين')",,"('اقليم هلمند',)"
81,20181129_2861.txt,"('أشرف غني',)","('تشكل فريقاً للتفاوض', 'شكل فريق تفاوض')","('طالبان', 'طالبان')",,
82,20140218_1242.txt,,"('قتل', 'انفجار', 'قتل', 'استهدفت')","('جنود افغان', 'جنود')",,
83,20140223_1340.txt,,"('قتل', 'هجوم', 'قتل', 'هجوم')","('جندياً أفغانياً', 'جندياً أفغانياً')",,
84,20151028_10537.txt,"('القوات الأمنية الأفغانية',)","('قتل', 'عملية عسكرية', 'تصفية')","('مسلحا', 'مسلحا')",,
85,20141225_11502.txt,"('طالبان', 'طالبان')","('مقاتلً', 'يسلمون أنفسهم', 'سلم')",,,"('ولاية بادغيس',)"
86,20140714_5768.txt,,,,,
87,20180228_3152.txt,,,,,
88,20180510_5942.txt,,"('هجمات', 'هجمات', 'استهدفت')","('العاصمة الأفغانية كابول',)","('كابول', 'العاصمة الأفغانية')",
89,20140507_3516.txt,,"('قتل', 'تفجير', 'قتل', 'تفجير')",,"('شينداند',)","('هراة',)"
90,20140808_6226.txt,"('طالبان',)","('قتل', 'ل', 'اشتباكات')","('رجال الشرطة', 'رجال الشرطة')",,
91,20170124_1338.txt,,"('قتل', 'غارات للجيش', 'قتل', 'عمليات جوية')","('مسلحا', 'مسلحا')",,
92,20140118_547.txt,"('طالبان',)","('هاجم', 'هاجم')",,"('كابول', 'كابول', 'العاصمة الأفغانية')",
93,20180519_6246.txt,"('لقوات الجوية الأميركية',)","('قتال',)",,"('مدينة فراه', 'مدينة فراه')",
94,20180307_3575.txt,,"('انتحاري', 'يقتل', 'انتحاري', 'قتل')","('مسؤولا', 'مسؤولا')",,
95,20120529_1618.txt,,,,,
96,20110811_4023.txt,"('قوات التحالف', 'طالبان', 'طالبان')","('تصفية', 'قتلت')","('طالبان',)",,
97,20110717_3503.txt,,"('قتل', 'جرح', 'قتل', 'أصيب', 'جروح', 'إطلاق نار')",,,
98,20180506_5673.txt,,"('هجومين', 'هجومين', 'القتلى', 'الجرحى')",,,"('إقليم بكتيا', 'ولاية فارياب')"
99,20181221_3924.txt,,,,,
100,20170209_1904.txt,,,,,
101,20121112_5328.txt,,,,,
102,20170116_871.txt,,,,,
103,20140922_7978.txt,,,,,
104,20150324_2851.txt,,,,,
105,20150708_6291.txt,,,,,
106,20150103_36.txt,,,,,
107,20180203_1942.txt,"('باراك أوباما',)","('محاصرة', 'سحب', 'عمليات')","('القوات الأميركية', 'قواته')",,
108,20181113_2001.txt,"('الأفغان', 'الأفغان')","('يفرّون', 'لجأ', 'هرباً')",,"('مدينة غزنة',)",
109,20140619_4935.txt,"('طالبان',)","('هجوم', 'هجوم')","('حلف الأطلسي', 'حلف الأطلسي')",,"('نانغاهار',)"
110,20170308_3013.txt,,"('الهجوم ""الإرهابي""', 'الهجوم', 'استهدف')","('مستشفى عسكري', 'مستشفى عسكري')","('كابول',)",
111,20180129_1687.txt,"('داعش', 'داعش')","('هجوما',)","('قاعدة عسكرية',)","('كابول', 'كابول')",
112,20180215_2290.txt,,"('فجر', 'انتحاري', 'فجر')","('منطقة مكتظة بالسكان',)",,
113,20150730_6972.txt,"('طالبان', 'طالبان')","('وفاة', 'توفى')","('الملا عمر', 'الملا عمر')",,
114,20150222_1872.txt,"('قوات الأمن الوطني',)","('قتل', 'عمليات أمنية', 'قتل')","('مسلحا', 'طالبان')",,
115,20120530_1577.txt,,"('هجوم', 'أطلق')","('مدرسة أهان دارا الثانوية للبنات',)","('مدينة طالقان', 'عاصمة إقليم طخار')","('إقليم طخار',)"
116,20180228_3242.txt,,,,,
117,20140921_7960.txt,,,,,
118,20151118_11421.txt,"('القوات الباكستانية',)","('قصف حدودي', 'انتهاك')","('بكتيكا', 'الشرطة')",,"('بكتيكا',)"
119,20170521_6199.txt,"('طالبان',)","('قتل', 'هجوم')","('شرطيًا أفغانيًا', 'شرطيًّا')",,"('ولاية زابل',)"
120,20141203_10604.txt,,,,,
121,20170222_2425.txt,,"('قتل', 'جرح', 'قتل', 'جرح')","('داعش', 'داعش')",,
122,20181204_3311.txt,,"('وقف إطلاق النار', 'أجريت')","('الانتخابات البرلمانية',)",,
123,20120827_3002.txt,,"('قتل', 'وقطع رؤوس', 'و', 'قتل')","('مدنيا', 'حلف شمال الاطلسي')",,
124,20140427_3340.txt,,,,,
125,20140627_5171.txt,,"('سقوط', 'اشتباكات', 'سقوط', 'قتل', 'جرح')","('مدنيين',)",,
126,20150226_2150.txt,"('طالبان', 'طالبان')","('انفجار', 'يستهدف')","('أمريكيين',)","('كابول',)",
127,20181108_1784.txt,"('حركة طالبان', 'حركة طالبان')","('مصرع', 'هجمات', 'هجمات')","('العشرات',)",,
128,20180321_4003.txt,,"('الهجوم الإرهابي', 'التفجير الإرهابي')","('جامعة كابول', 'جامعة كابول')",,
129,20111113_5766.txt,,,,,
130,2008110202.txt,,,,,
131,20170325_3667.txt,"('قوات الأمن الأفغانية', 'قوات الأمن الأفغانية')","('تحبط محاولة لتفجير', 'أحبطت')","('مسجد', 'محاولة لتفجير')",,
132,20170228_2602.txt,,,,,
133,20151210_12161.txt,,"('قتيل', 'حصار', 'قتل', 'حصار')","('مطار قندهار',)","('قندهار',)",
134,20120208_3117.txt,,,,,
135,20140331_2452.txt,,"('الاعتداءات', 'الاعتداءات', 'هجوم')","('ل', 'نقاط تفتيش شرطة الحدود')","('دوراند',)",
136,20141213_11149.txt,"('طالبان', 'طالبان')","('يقتلون', 'قتلت')","('عمال إزالة الألغام', 'عمال إزالة الألغام')",,
137,20150223_2046.txt,,,,,
138,20110902_4395.txt,,,,,
139,20110802_3779.txt,,,,,
140,20140807_6288.txt,"('الاستخبارات الأفغانية',)","('تصادر', 'متفجرات', 'اعتقال', 'متفجرات')",,,"('لغمان',)"
141,20140722_5921.txt,,"('قتل', 'عملية انتحارية', 'قتل', 'عملية انتحارية')",,"('العاصمة الافغانية كابول',)",
142,20140930_8394.txt,,,,,
143,20140329_2363.txt,"('مسلحون', 'مسلحين')","('يهاجمون',)","('اللجنة الانتخابية',)","('كابول', 'كابول')",
144,20170412_4190.txt,,"('قتل', 'قتل', 'عمليات مكافحة"" الإرهاب""')","('داعش', 'داعش')",,"('إقليم نانجارهار',)"
145,20140104_234.txt,,"('قتل', 'هجوم', 'قتل')","('الناتو', 'قاعدة عسكرية', 'حلف شمال الاطلسي')",,
146,20170207_1797.txt,,"('قتيل', 'هجوم انتحاري', 'قتل')","('المحكمة العليا',)","('كابول', 'كابول')",
147,20141231_11914.txt,"('طالبان',)","('صرع', 'هجوم', 'صرع', 'هجوم')","('الشرطة',)",,
148,20150412_3518.txt,,,,,
149,20170217_2284.txt,,,,,
150,20141016_8972.txt,,"('قتل', 'تفجير', 'قتل', 'انفجار')","('قاضيين', 'قاضيان')",,
151,20140929_8316.txt,,,,,
152,20150809_7498.txt,"('طالبان', 'طالبان')","('تشنق', 'شنق')","('امرأة', 'امرأة')",,
153,20150629_5867.txt,"('طالبان', 'طالبان', 'طالبان')","('قتل', 'قتل', 'قتل')",,,
154,20140106_23.txt,"('القوات الأفغانية',)","('قتل', 'قتل', 'اعتقال')","('طالبان', 'طالبان')",,
155,20150716_6581.txt,,,,,
156,20110221_868.txt,"('الأطلسي', 'قوة المساعدة الامنية الدولية', 'ايساف', 'حلف شمال الاطلسي')","('قتل',)","('مدنياً',)",,
157,20180422_4965.txt,"('تنظيم داعش',)","('الهجوم الإرهابي', 'الهجوم', 'شنه')","('مركز لتسجيل الناخبين',)",,"('كابول',)"
158,20140204_753.txt,,,,,
159,20150703_6114.txt,"('قوات الأمن الأفغانية',)","('تعتقل', 'اعتقال')","('طالبان', 'طالبان')",,
160,20140523_3881.txt,,"('هجوم مسلح', 'لقوا حتفهم', 'جرح')","('لقنصلية الهندية', 'مسلحين')","('هرات',)",
161,20181209_3524.txt,"('القوات الخاصة الأفغانية',)","('تحرير', 'حررت')","('مدنيين من سجن ل«طالبان', 'مدنياً')",,"('إقليم هلمند',)"
162,20150322_2771.txt,,,,,
163,20150705_6195.txt,"('طالبان', 'طالبان')","('هجوم', 'يستهدف')","('القوات الامنية الافغانية', 'الحكومة المركزية')",,
164,20151010_9734.txt,"('قوات الأفغانية', 'الناتو')","('قتل', 'إصابة')","('طالبان',)","('قندهار',)",
165,20110731_3679.txt,,"('مصرع', 'اصابة', 'تفجير انتحاري', 'مصرع', 'اصيب', 'تفجير انتحاري')",,,
166,20110512_2011.txt,,,,,
167,20140321_2092.txt,,"('قتيلا', 'عملية انتحارية', 'قتل', 'انتحاريين')","('طالبان',)","('جلال اباد',)",
168,20141001_8455.txt,"('القوات الأمنية الأفغانية',)","('قتل', 'قتل', 'اصابة')","('طالبان', 'طالبان')",,
169,20140427_3279.txt,,,,,
170,20120609_3124.txt,,"('قتل', 'اصابة', 'هجوم', 'قتل')","('جنود فرنسيين', 'جنود فرنسيين')",,
171,20150325_2910.txt,,"('قتلى', 'جريح', 'هجوم تفجيري', 'قتل', 'جرح')",,"('كابول',)",
172,20120918_3940.txt,"('طالبان', 'شرطيون أو جنود أفغان', 'طالبان')","('هجمات', 'هجمات')","('قوات الحلف الأطلسي',)",,
173,20120516_1502.txt,,,,,
174,20110826_4202.txt,,,,,
175,20150813_7671.txt,,,,,
176,20151115_11201.txt,,,,,
177,20141120_10199.txt,,,,,
178,20110801_3795.txt,,"('قتل', 'هجوم انتحاري', 'تفجير', 'قتل')","('شرطياً أفغانياً',)",,"('إقليم هلمند',)"
179,20150720_6606.txt,"('أميركية', 'حلف شمال الاطلسي')","('تودي بحياة', 'قتل')","('جنديا أفغاني', 'جنديا أفغاني')",,
180,20140527_4029.txt,,,,,
181,20180124_1221.txt,,"('هجوم', 'هجوم', 'استهدف')","('منظمة حقوقية دولية',)","('جلال اباد', 'جلال اباد')",
182,20180309_3629.txt,,"('قتلى', 'تفجير انتحاري', 'استهدف', 'فجر انتحاري')","('شيعة',)","('كابول',)",
183,20150703_6119.txt,"('القوات الباكستانية',)","('قصف', 'قصف')",,,"('إقليم /بكتيكا',)"
184,20110620_2753.txt,,,,,
185,20140904_7000.txt,"('طالبان',)","('قتل', 'قتل', 'هجوم')",,,"('كونار', 'كونار')"
186,20180228_2916.txt,"('طالبان', 'طالبان')","('أعلنت', 'ستدمر')","('ستدمر خط الانابيب', 'خط الانابيب')",,
187,20170308_2947.txt,,"('مصرع', 'إصابة', 'هجوم', 'قتل', 'أصيب')","('مستشفى عسكري',)",,
188,20120930_4138.txt,"('جندي افغاني',)","('قتل',)","('مدنيا', 'حلف الاطلسي', 'حلف شمال الأطلسي', 'مدنيا')",,
189,20110818_4104.txt,,"('قتل', 'انفجار', 'قتل', 'اصيب')","('مدنيا', 'مدنيا')",,
190,20180521_6361.txt,"('طالبان',)","('تتوعد بهجمات', 'طالبت')","('المدنيين',)","('كابول',)",
191,20140810_6334.txt,,"('مصرع', 'هجوم انتحاري', 'مصرع')","('مدنيين', 'حلف الناتو', 'مدنيين')",,
192,20110623_2804.txt,,,,,
193,20181007_317.txt,"('مسلحي حركة طالبان',)","('مقتل', 'مقتل', 'اشتباكات')","('عناصر الشرطة', 'رجال الشرطة')",,
194,20170308_3026.txt,,"('هجوم', 'قتيلا', 'هجوم', 'استهدف')","('المستشفى',)","('كابول',)",
195,20180531_6671.txt,,"('مقتل', 'تحرير')","('مسلحين', 'أشخاص')",,
196,20140520_3810.txt,,"('قتل', 'هجمات', 'قتل', 'تفجير')","('الجيش الأفغاني', 'الجيش الوطني الأفغاني')",,
197,20120102_2094.txt,,,,,
198,20120706_2322.txt,,,,,
199,20110530_2358.txt,,,,,
200,20150622_5727.txt,"('الشرطة الأفغانية',)","('هجوم', 'قتل', 'حصار')","('البرلمان الأفغاني', 'طالبان')",,
201,20140506_3457.txt,"('القوات الأفغانية', 'السلطات الأمنية الافغانية')","('قتل', 'قتل')","('طالبان', 'طالبان')",,
202,20180517_6100.txt,"('القوات الأفغانية', 'طالبان', 'القوات الحكومية')","('اشتباكات', 'اشتباكات')",,,"('إقليم فراه',)"
203,20170423_4869.txt,,"('هجوم', 'هجوم', 'استهدف')","('قاعدة عسكرية', 'قاعدة عسكرية')",,"('إقليم بلخ',)"
204,20180525_6525.txt,,,,,
205,20110414_1352.txt,,,,,
206,20120224_3539.txt,,,,,
207,20150716_6550.txt,,"('قتل', 'غارة جوية', 'غارة جوية', 'قتل')","('مسلحين', 'حقاني')",,
208,20181028_1251.txt,"('قوات خاصة تابعة لمديرية الاستخبارات والأمن الوطني الأفغانية',)","('مقتل', 'مداهمة', 'داهمت')","('طالبان', 'طالبان')",,
209,2012011003.txt,,,,,
210,20150419_3815.txt,"('داعش', 'القاعدة', 'طالبان', 'داعش')","('الاعتداء الانتحاري', 'قتيلا')",,,
211,20180603_6705.txt,,"('محرومون من التعليم', 'خارج المدارس', 'خارج المدارس')","('طفل', 'طفل أفغاني', 'طفل أفغاني')",,
212,20180228_3067.txt,,,,,
213,20170228_2663.txt,"('ق',)","('قتل', 'غارة')","('طالبان', 'قندوز')",,"('قندوز',)"
214,20151210_12200.txt,"('القوات الافغانية', 'طالبان')","('القتال',)","('طالبان',)","('قندهار',)",
215,20181020_818.txt,,"('تفجير', 'تفجير', 'قتلى')","('عملية التصويت في الانتخابات البرلمانية',)","('العاصمة الأفغانية كابول',)",
216,20150801_7136.txt,,,,,
217,20180502_5574.txt,,"('قتل', 'إصابة', 'غارات جوية', 'قتل')","('مسلحين', 'آخرين')",,
218,20150404_3183.txt,"('الشرطة',)","('قتل', 'مصرعهم', 'مكافحة الإرهاب')","('طالبان', 'طالبان')",,
219,20150108_301.txt,,,,,
220,20180228_3248.txt,,,,,
221,20141114_9973.txt,,,,,
222,20181221_3918.txt,"('ترامب', 'ترامب', 'ترامب')","('ينهي مهام',)","('جندي', 'جندي أميركي')",,
223,20180430_5377.txt,,"('مقتل', 'هجوم انتحاري', 'مقتل')","('شخصاً',)","('كابول', 'كابول')",
224,20181021_932.txt,,"('مقتل', 'انفجار')","('شخصا', 'شخصا', 'اطفال', 'امرأة')",,
225,20140901_6927.txt,"('طالبان',)","('قتل', 'قتل')","('مدنيين', 'مدنيا')",,"('فرح',)"
226,20181109_1785.txt,,,,,
227,20180507_5759.txt,,,,,
228,20141118_10190.txt,,"('هجوم', 'الهجوم الانتحاري', 'هجوم', 'مقتل')","('شكرية باراكزاي',)","('العاصمة كابول',)",
229,20140406_2820.txt,"('مسلحين',)","('هجومًا',)",,,
230,20180313_3801.txt,,,,,
231,20150712_6373.txt,,"('غارة أمريكية', 'قتل', 'قتل', 'ضربة جوية')","('داعش', 'تنظيم الدولة الاسلامية')",,
232,20120708_2309.txt,,,,,
233,20170507_5481.txt,,"('قتل', 'غارات جوية', 'قتل')","('داعش', 'طالبان', 'داعش')",,
234,20180308_3550.txt,,,,,
235,20111121_5929.txt,,"('احتجاجا', 'احتجاجا', 'المتظاهرون', 'المتظاهرون')",,"('مدينة جلال أباد',)","('إقليم ننكرهار',)"
236,20080723_457.txt,"('الهزارة',)","('احتجاج', 'نزاع')",,"('كابول', 'كابول', 'العاصمة الافغانية')",
237,20141212_11020.txt,,,,,
238,20181022_1065.txt,,"('إصابة', 'هجوم', 'إصابة')","('جنرال أميركي', 'جيفري سمايلي')",,"('قندهار',)"
239,20150802_7134.txt,"('طالبان', 'طالبان', 'طالبان')","('وفاة',)","('الملا عمر', 'الملا عمر')",,
240,20181109_1781.txt,,,,,
241,20111127_5908.txt,,,,,
242,20180511_5910.txt,"('شخصا',)","('هجمات', 'إنقاذ', 'فروا')","('مواقع تسجيل الناخبين', 'شخصا')",,
243,2012011004.txt,,,,,
244,20181205_3322.txt,,,,,
245,20141001_8528.txt,,,,,
246,20180410_4547.txt,,"('تفجيرا', 'استهدف', 'لتفجير')","('سوقا شعبيا', 'سوق شعبي')",,"('ولاية هرات',)"
247,20140512_3649.txt,,,,,
248,20170415_4436.txt,"('الولايات المتحدة',)","('قتل', 'ألقتها', 'قتل')","('داعش', 'قنبلة')",,
249,20140921_7872.txt,,,,,
250,20140805_6154.txt,"('جندي أفغاني', 'جندي أفغاني')","('إصابة', 'أطلق النار')","('الناتو',)","('كابول',)",
251,20141220_11414.txt,,,,,
252,20181223_4071.txt,"('البرلمان الأفغاني', 'البرلمان الأفغاني')","('يقيل', 'تصويتا', 'إقالة')","('وزيري الدفاع والداخلية',)",,
253,20180124_1294.txt,,"('هجوم', 'هجوم', 'استهدف')","('منظمة (انقذوا الاطفال) الخيرية', 'منظمة (أنقذوا الاطفال)')","('جلال أباد',)",
254,20141211_11041.txt,,"('قتيل', 'هجوم انتحاري', 'صرع')","('المركز الفرنسي للثقافة',)","('كابول', 'كابول')",
255,20150630_6006.txt,,"('انفجار', 'انفجرت')","('السفارة الأمريكية', 'المنطقة الدبلوماسية')","('كابول', 'العاصمة الأفغانية')",
256,20180127_1349.txt,,"('مصرع', 'إصابة', 'عمليات أمنية', 'قتل')","('مسلحاً', 'مسلحاً')",,
257,20180224_2698.txt,"('متمردين',)","('قتل', 'هجمات', 'قتل')","('شخصًا', 'شخصًا')",,
258,20141004_8587.txt,"('طالبان', 'طالبان', 'طالبان')","('عمليات انتحارية', 'قتيلا')",,"('العاصمة الأفغانية',)",
259,20140928_8288.txt,,"('مقتل', 'إصابة', 'مصرع', 'أصيب')","('طالبان', 'طالبان')",,
260,20120802_2662.txt,"('قوات الامن',)","('قتل', 'اشتباكات', 'قتل', 'اشتباكات')",,"('كابول',)",
261,20170415_4405.txt,,"('قتل', 'تفجيرين', 'قتل')","('مدنيا', 'مدنيا')",,"('غزني',)"
262,20181020_913.txt,,"('قتيلا', 'جريحا', 'اعتداءات', 'قتل', 'اصيب')","('شخصا',)",,
263,20110620_2708.txt,,,,,
264,20181129_2849.txt,,"('الهجمات الإرهابية', 'انفجار', 'مقتل', 'إصابة')","('الجنود الأمريكيين',)","('مدينة غزنة',)",
265,20170419_7324.txt,,"('قتل', 'إصابة', 'هجمات', 'قتل')","('رجال أمن', 'آخرين')",,
266,20150517_4619.txt,,"('قتل', 'إصابة', 'انفجار', 'ملغومة')",,"('كابول', 'كابول')",
267,20180411_4550.txt,"('تجار الهيروين الأفغان',)","('تهريب',)","('ملايين دولار',)",,
268,20140223_1375.txt,,"('قتل', 'انفجار', 'قتل', 'اصيب', 'انفجار')",,,"('مقاطعة فارياب',)"
269,20141230_11847.txt,,"('مصرع', 'تفجير', 'مصرع', 'تفجير')","('جنود أفغان', 'جنود أفغان')",,
270,20081130_84.txt,,,,,
271,20180315_3855.txt,,"('تشديد الأمن',)","('كابول',)","('كابول', 'كابول', 'أ', 'كابول')",
272,20150914_8526.txt,"('وكالة الاستخبارات الأفغانية', 'بوكالة الاستخبارات')","('قتل', 'تصفية')","('للقاعدة', 'تنظيم ""القاعدة""')",,
273,20181002_104.txt,,"('قتيلا', 'هجوم انتحاري', 'استهدف', 'قتل')","('تجمعا انتخابيا', 'شخصا')",,
274,20170517_5970.txt,,"('انتحاريون', 'يهاجمون', 'قتل')","('التلفزيون الحكومي', 'شخص')","('جلال آباد',)",
275,20170507_5472.txt,,"('قتيل', 'غارات جوية')","('طالبان', 'داعش', 'لجماعة ""خوراسان""', 'داعش')",,
276,20150929_9069.txt,"('طالبان', 'طالبان')","('سيطرتها', 'اقتحم')","('قندوز',)","('قندوز',)",
277,20180430_5343.txt,,"('مصرع', 'اصابة', 'انفجارين')","('شخصا', 'شخصا')","('كابول',)",
278,20181226_4101.txt,"('قيادة القوات الخاصة الأفغانية',)","('مقتل', 'غارات جوية', 'مقتل')","('مسلحين', 'مسلحين')",,
279,20120523_1424.txt,,,,,
