,File,Sources,Actions,Targets,Districts,Provinces
54,20170507_5472.txt,"('وزارة الدفاع الافغانية',)","('غارات جوية', 'قتلوا', 'القصف الجوي', 'قتل', 'قصف جوي', 'قتلوا', 'قصف جوي')","('طالبان', 'داعش', 'مسلحا', '""خوراسان""', 'داعش', 'مسلحون', 'طالبان', 'المسلحين', 'داعش', 'طالبان', 'مسلحين')","('أشين', 'زيباك', 'خانشين')","('نانجارهار', 'باداخشان', 'هلمند')"
55,20180430_5343.txt,,"('انفجارين', 'مصرعهم', 'اصيب', 'انفجارين', 'التفجيرات', 'هجوم انتحاري', 'الانفجار', 'الانفجار', 'مصرعهم', 'انفجار')","('مكتب مديرية الأمن الوطني', 'جنديان من الجيش الوطني الأفغاني', 'مدنيين')","('كابول', 'كابول', 'كابول')","('هلمند',)"
56,20181226_4101.txt,"('قيادة القوات الخاصة الأفغانية',)","('مقتل', 'مقتل')","('مسلحين', 'مسلحين', 'مسلحين', 'داعش', 'مسلحين')",,"('نانجارهار',)"
57,20150613_5379.txt,"('طالباني', 'طالبان', 'طالبان', 'الحركة')","('هجوم', 'هاجم', 'مقتل', 'هجوم', 'هاجم', 'مقتل', 'هجماتها')","('شرطيًّا أفغانيًّا', 'للشرطة الأفغانية', 'شرطيا', 'مواقع الحكومة', 'شرطيًّا', 'القوات الأفغانية')","('قلعة موسى',)","('هلمند',)"
58,20170516_5916.txt,"('القوات الأفغانية', 'قوات الأمن الأفغانية', 'طالبان', 'طالبان')","('السيطرة', 'استعادة', 'الألغام', 'سيطرت')","('مركز مقاطعة', 'مركز ""قلعة الذال""', 'المجمعات', 'مركز مقاطعة')","('قلعة الذال', 'قلعة الذال')","('قندوز',)"
59,20170518_6070.txt,"('التعاون الإسلامي', 'التعاون الإسلامي', 'مسلحون', 'داعش')","('هجوم', 'هجوم', 'استهدف', 'استهدف')","('محطة تلفزيونية', 'محطة للإذاعة والتلفزيون', 'مدنيين')","('جلال أباد',)","('نانجرهار',)"
60,20140808_6212.txt,"('طالبان', 'طالبان', 'طالبان')","('مصرع', 'مصرع', 'إطلاق نار', 'الهجوم')","('الشرطة الأفغانية', 'الشرطة الأفغانية', 'نقطة تفتيش', 'نقطة تفتيش')","('سانجين',)","('هلمند',)"
61,20110819_4115.txt,,"('مقتل', 'قتل', 'أصيبوا')","('جندي بولندي', 'جندي بولندي', 'الشرطة الافغانية')",,"('غزنة', 'غزنة')"
62,20180430_5394.txt,,"('الهجومين', 'الهجومين')",,"('كابل', 'كابل')",
63,20170523_6212.txt,"('طالبان', 'طالبان')","('مقتل', 'هجوم', 'قتل', 'هجوم', 'مقتل', 'استشهاد', 'مقتل')","('جنود', 'قاعدة للجيش الافغاني', 'جنود أفغان', 'شرطيا', 'جنود', 'قوات الامن')","('شاه والي كوت', 'شاه والي كوت')","('قندهار', 'زابل', 'بلخ')"
64,20181013_557.txt,,"('لتفجير', 'للتفجير')","('تجمعا انتخابيا', 'تجمعا انتخابيا', 'تجمعا انتخابيا')",,"('طخار', 'تخار')"
65,20150910_8418.txt,"('الجيش الوطني الأفغاني', 'الجيش الوطني الأفغاني')","('مقتل', 'مقتل', 'مقتل', 'أصابوا', 'القبض')","('مسلحا', 'مسلحا', 'مسلحا', 'مسلحا')",,
66,20180106_327.txt,"('داعش',)","('مقتل', 'قصف جوي', 'قصف جوي', 'تحتجزه', 'قُتلت')","('مدنيين', 'مدنيين', 'إمام', 'داعش')","('درزاب', 'شيرين تاجاب', 'درزاب')","('جوزجان', 'جوزجان')"
67,20150627_5941.txt,"('طالبان',)","('الهجوم',)","('مقر البرلمان',)",,
68,20150729_7001.txt,,,,,
69,20151003_9349.txt,"('أمريكي', 'طالبان')","('قصف جوي', 'هجوم جوي', 'اجتاحت')","('مستشفى', 'مستشفى', 'قندوز')",,"('قندوز', 'قندوز')"
70,20150923_8827.txt,"('المسلحين', 'طالبان')","('مقتل', 'هجوم', 'مقتل', 'هجوم', 'هجوم', 'مقتل', 'هجوم')","('جندي', 'ناتو', 'قاعدة (باغرام)', 'ناتو', 'قاعدة (باغرام)', 'قاعدة (باغرام)', 'جندي')",,"('باروان',)"
71,20170426_5046.txt,"('طالبان', 'طالبان')","('هجوم',)","('قاعدة للجيش',)",,
72,20140219_1316.txt,"('الجيش الباكستاني', 'الجيش الباكستاني', 'الجيش الباكستاني')","('قصف', 'قصف', 'اطلق')","('الاراضي الافغانية',)",,"('كونار', 'كونار', 'كونار')"
73,20150630_5964.txt,"('طالبان',)","('مقتل', 'انفجار انتحاري', 'مقتل', 'انفجار انتحاري', 'قتل', 'فجر', 'مقتل', 'الهجوم')","('شخص', 'شخص', 'مدني', 'القوات الأجنبية', 'مدني', 'المحكمة الدستورية', 'السفارة الأمريكية')","('كابول', 'كابول', 'كابول')",
74,20151002_9235.txt,"('طالبان',)","('مقتل', 'تحطم', 'قتل', 'تحطم', 'تحطم', 'مقتل', 'تحطم')","('امريكيين', 'طائرة نقل عسكرية', 'امريكيين', 'مدنيين', 'طائرة النقل العسكرية', 'سلاح الجو الامريكي', 'الطائرة', 'الطائرة')","('جلال أباد',)","('نانجارهار', 'نانجارهار')"
75,20151012_9826.txt,,"('مقتل', 'تحطم', 'تحطم')","('الناتو', 'مروحية', 'بعثة الدعم الراسخ', 'الناتو', 'مروحية')","('بكابول', 'كابول')",
76,20170228_2618.txt,"('طالبان', 'طالبان', 'طالبان')","('مقتل', 'مقتل', 'التسلل', 'تمركز')","('رجال الشرطة', 'رجال الشرطة', 'قوات الشرطة', 'هلمند')","('لشكر كاه',)","('هلمند', 'هلمند')"
77,20140112_440.txt,"('طالبان', 'طالبان', 'انتحارياً', 'طالبان')","('تفجير انتحاري', 'تفجير انتحاري', 'فجّر')","('شرطة', 'شرطة')","('شرطة', 'كابول', 'كابول', 'كابول')",
78,20180120_960.txt,"('مهاجمين', 'المهاجمين', 'طالبان')","('هجوم', 'اطلاق النار', 'اضرموا النار', 'لهجوم')","('فندق', 'نزلائه', 'الفندق', 'فندق')","('كابول', 'كابول')",
79,20150429_4103.txt,,"('انفجار قنبلة', 'انفجار قنبلة', 'عبوة ناسفة', 'لقتل')","('اشخاص', 'مدنية', 'طفلان', 'رجال الشرطة')","('موسى خيل',)","('خوست',)"
80,20170413_4293.txt,"('أمريكا', 'الولايات المتحدة', 'الجيش الأمريكي', 'التنظيم')","('تستخدم', 'قصفت', 'قنبلة', 'القنبلة', 'مقتل')","('أم القنابل', 'داعش', 'داعش', 'جندي أمريكي')",,"('نانجارهار',)"
81,20150808_7423.txt,"('المتمردين', 'المتمردين')","('مقتل', 'قتل', 'جمات انتحارية', 'بتفجير')","('حلف الأطلسي', 'حلف شمال الأطلسي')","('بكابول',)","('كابول',)"
82,20180423_5050.txt,"('منظمة التعاون الإسلامي', 'داعش', 'الأمين العام')","('الهجوم', 'جرح', 'ضربت', 'دعم')","('قتيلا', 'منظمة التعاون الإسلامي')","('كابول',)",
83,20180111_576.txt,"('طالبان', 'داعش')","('يتصالحون',)","('الحكومة الأفغانية',)",,
84,20181030_1373.txt,"('طالبان', 'طالبان', 'طالبان', 'طالبان', 'طالبان', 'طالبان', 'طالبان', 'طالبان', 'طالبان', 'طالبان', 'طالبان', 'طالبان', 'طالبان', 'طالبان', 'طالبان', 'طالبان', 'طالبان', 'طالبان', 'طالبان', 'طالبان', 'طالبان', 'طالبان', 'طالبان', 'طالبان', 'طالبان', 'طالبان', 'طالبان', 'طالبان', 'طالبان', 'طالبان', 'طالبان', 'طالبان', 'طالبان', 'طالبان', 'طالبان', 'طالبان')","('إصابة', 'هجوم', 'تقصف', 'الهجمات', 'هجوم', 'فجّر انتحاري', 'هجوم', 'الهجمات', 'هجوم', 'لقوا مصرعهم', 'التفجير الانتحاري')","('لجنة الانتخابات', 'القوات الحكومية', 'مقرّ المفوضية المستقلة للانتخابات', 'القوات الحكومية', 'لجنة الانتخابات')","('بدخشان',)","('كابل', 'كابل')"
85,20170403_3895.txt,"('القوات الأمريكية', 'قوات الشرطة الأفغانية', 'القوات الأمريكية')","('مقتل', 'مقتل', 'الغارات الجوية', 'قتل', 'قتل', 'الغارات الجوية')","('داعش', 'داعش', 'مسلحاً', 'مسلحاً')","('أشين',)","('نانجارهار', 'نانجارهار')"
86,20151003_9379.txt,"('طالبان', 'طالبان', 'طالبان')","('إسقاط', 'إسقاط', 'إسقاط', 'لقوا مصرعهم')","('طائرة أميركية', 'طائرة نقل عسكرية أميركية', 'الطائرة', 'القوات الأجنبية', 'طائرة نقل عسكرية أميركية')","('جلال أباد',)",
87,20141211_11061.txt,,"('تفجير', 'هجوم الانتحاري')","('مدرسة فرنسية', 'مدرسة')","('كابول', 'كابول', 'كابول')",
88,20170111_87.txt,"('طالبان', 'طالبان', 'الجماعة الارهابية', 'انتحاريا', 'مهاجم انتحاري', 'انتحاري')","('تفجيرات انتحارية', 'هجوم انتحاري', 'انفجاران', 'الهجوم', 'الهجوم', 'الهجوم', 'فجر', 'تفجير', 'قتل', 'فجر')","('أمن وطني وفندقا ومنزلا', 'للمخابرات الأفغاني', 'شخصا', 'البرلمان', 'شخصا', 'البرلمان', 'دبلوماسي إماراتي', 'بمديرية الأمن الوطني', 'شخصا', 'دار الأمان', 'أشخاص', 'لوكالة المخابرات الأفغانية')","('دار الأمان',)","('كابول', 'هلمند', 'قندهار', 'كابول', 'كابول', 'قندهار', 'قندهار', 'هلمند')"
89,20181018_746.txt,,"('مقتل', 'إصابة', 'قتل', 'قتل', 'مقتل')","('قيادي أفغاني', 'أمريكيين', 'أمريكيين', 'أمريكيين', 'قائد الشرطة', 'قائد الشرطة', 'أمريكيين', 'قيادي أفغاني')",,"('قندهار', 'قندهار', 'قندهار', 'قندهار')"
90,20150315_2554.txt,,,,,
91,20140325_2226.txt,"('مسلحون', 'طالبان')","('الهجوم', 'الهجوم', 'اقتحموا', 'الهجوم')","('فندق', 'فندق', 'فندق')","('كابول', 'كابول', 'كابول')",
92,20170430_5193.txt,"('لقوات الأمنية', 'قوات الدفاع والأمن الوطني الأفغانية')","('مقتل', 'مقتل', 'مقتل')","('مسلحا', 'مسلحا', 'مسلحا', 'داعش')",,"('كونار', 'ورداك', 'ننجرهار', 'وزابول', 'لاغور', 'قندوز')"
93,20170316_3366.txt,"('طالبان', 'طالبان')","('مقتل', 'إصابة', 'مقتل', 'إصابة', 'غارات جوية', 'محتجزين', 'بمهاجمة')","('طالبان', 'طالبان', 'الشرطة المحلية الأفغانية', 'بالإقليم')",,"('هلمند', 'هلمند')"
94,20180121_940.txt,"('مسلحون',)","('هجوم', 'هجوم', 'وهاجم', 'احتجزوا', 'إطلاق النا', 'هجوم', 'احتجزوا', 'هجوم', 'هجوم', 'هجوم')","('فندق', 'فندق', 'فندق', 'رهائن', 'قوات الأمن', 'فندق', 'رهائن', 'فندق')",,"('كابول', 'كابول', 'كابول', 'كابول', 'كابول', 'كابول', 'كابول')"
95,20181031_1371.txt,,"('بمقتل', 'بمقتل')","('عسكريين والمسؤولين الافغان', 'عسكريين والمسؤولين الافغان', 'الجيش الافغاني')",,"('فرا', 'فرا')"
96,20150806_7256.txt,,,,,
97,20180416_4826.txt,,,,,
98,20181008_349.txt,,,,,
