,File,Sources,Actions,Targets,Districts,Provinces
29,20151212_12182.txt,"('مسلحون', 'طالبان', 'طالبان')","('مقتل', 'قتل', 'مقتل', 'هاجموا')","('السفارة الاسبانية', 'عناصر الشرطة الأفغانية', 'إسبانيان', 'المهاجمين', 'المهاجمين', 'مطار مدينة قندهار')","('كابول', 'كابول', 'كابول')","('قندهار',)"
30,20180501_5483.txt,"('داعش',)","('مقتل', 'مقتل', 'لاستهداف', 'لاستهداف')","('نساء', 'أطفال', 'مسعفون', 'صحافيون', 'الصحافيين')",,"('كابل', 'كابل', 'قندهار', 'كابل', 'قندهار')"
31,20180127_1471.txt,"('طالبان',)","('انفجار', 'انفجار', 'انفجار')","('فندق',)",,"('كابل', 'كابل')"
32,20150225_2028.txt,,,,,
33,20181009_391.txt,,"('هجومًا انتحاريًا', 'للهجوم الانتحاري', 'مقتل')","('مرشح انتخابي',)",,"('هلمند',)"
34,20140707_5496.txt,,,,,
35,20181020_999.txt,"('طالبان',)","('انفجارات', 'انفجارات', 'انفجارات', 'انفجارات', 'لهجمات')","('مراكز التصويت', 'مراكز الانتخابات')","('كابول', 'كابول', 'كابول', 'كابول')",
36,20081022_56.txt,,,,,
37,20140320_2090.txt,"('طالبان',)","('قتل', 'الهجوم', 'قتل', 'قتل')","('شرطيين', 'مركزا للشرطة', 'شرطيين', 'مدني')","('جلال اباد',)",
38,20170209_1972.txt,"('مسلحون', 'مسلحون', 'مسلحين')","('يقتلون', 'قتلى', 'اطلقوا النار')","('اشخاص', 'عضو بمجلس مقاطعة باغلان', 'اشخاص', 'عضو بمجلس مقاطعة باغلان', 'عضو مجلس المقاطعة')",,"('باغلان', 'باغلان')"
39,20170422_4737.txt,"('طالبان', 'طالبان')","('الهجوم', 'الهجوم', 'الهجوم')","('قاعدة عسكرية أفغانية', 'قاعدة عسكرية أفغانية', 'جندي')",,
40,20180127_1365.txt,,"('تفجير', 'التفجير الإرهابي')","('بضحايا', 'بضحايا')",,"('كابول', 'كابول')"
41,20170326_3711.txt,,,,,
42,20110621_2838.txt,,,,,
43,20110620_2729.txt,,,,,
44,20180304_3434.txt,"('لولايات المتحدة', 'لولايات المتحدة')","('ارسلت', 'لتدريب', 'ارسلت', 'لتدريب')","('كتيبة جنود', 'جنود الافغان', 'كتيبة جنود', 'جنود الافغان')",,
45,20111103_5665.txt,,,,,
46,20150518_4671.txt,"('طالبان', 'طالبان', 'المسلحين')","('تهاجم', 'هجوما', 'الهجوم')","('نقاط تفتيش أمنية', 'نقاط تفتيش أمنية', 'نقاط التفتيش الأمنية')",,"('اوروزجان', 'بادغيس')"
47,20120313_5756.txt,"('الناتو', 'جندي أمريكي', 'حلف شمال الأطلنطي')","('مقتل', 'مقتل', 'مقتل')","('المدنيين الأفغان', 'مدنيا', 'المدنيين')",,"('قندهار', 'قندهار')"
48,20150701_6053.txt,,"('هجوم', 'هجوم انتحاري', 'فجر انتحاري', 'هجوم', 'هجوم')","('للناتو', 'لقوات حلف شمال الأطلسي', 'الناتو', 'المدنيين')","('كابول', 'كابول', 'كابول', 'كابول', 'كابول')",
49,20140926_8160.txt,"('طالبان', 'طالبان')","('مقتل', 'قتل')","('الأشخاص',)","('كابول',)",
50,20180410_4572.txt,"('طالبان',)","('مقتل', 'انفجار', 'انفجار', 'انفجار', 'انفجار', 'انفجار')","('مدنيين',)",,"('هرات', 'هرات')"
51,20120703_2938.txt,"('أفغاني', 'أفغاني', 'أفغاني', 'أفغاني', 'طالبان')","('يقتل', 'قتل', 'قتل', 'الهجوم')","('جنود بريطانيين', 'الناتو', 'جنود بريطانيين', 'القوات الأجنبية')",,
52,20110425_1544.txt,"('قوات الأمن', 'قوات الأمن', 'قوات الجيش الأفغاني', 'حلف شمال الأطلسي')","('مقتل', 'لقوا مصرعهم', 'لقوا مصرعهم', 'مهاجمة')","('متشدد', 'مسلحا', 'مسلحا', 'متشدد', 'مسلحا')","('باراكي باراك',)","('لوجار',)"
53,20110128_714.txt,,,,,
54,20140501_3428.txt,,,,,
55,20080819_32.txt,"('القوات البريطانية', 'مهاجم', 'القوات البريطانية')","('مقتل', 'فجر', 'قتل')","('مدنيين', 'قاعدة عسكرية أمريكية', 'مدنيين')",,"('خوست',)"
56,20170114_739.txt,"('داعش', 'داعش', 'داعش', 'داعش', 'داعش')","('يحرق', 'أحرق', 'إحراق', 'حرق', 'أحرق', 'أحرق')","('منزلا', 'منزلا', 'المنازل', 'منزلا', 'المنازل', 'المنازل', 'المنازل')","('كوت', 'بادا جوندا', 'بار سيباي', 'كوت')","('ننغارهار', 'ننغارهار')"
57,20141013_8923.txt,,,,,
58,20180411_4597.txt,,,,,
59,20141126_10473.txt,"('أفغانية', 'أفغانية', 'لطالبان', 'طالبان')","('تقتل', 'قتل', 'هجوم', 'لإطلاق النار')","('طالبانيا', 'طالبان', 'مركز للشرطة')",,"('فراه',)"
60,20140805_6137.txt,"('جندي افغاني',)","('مقتل', 'قتل', 'مقتل')","('جنرال اميركي', 'جنرال اميركي', 'الجنود الافغان', 'حلف شمال الاطلسي', 'جنرال اميركي')","('كابول', 'كابول', 'كابول')",
61,20170421_7322.txt,"('لطالبان', 'طالبان', 'طالبان', 'طالبان')","('مقتل', 'قتل', 'الهجوم', 'قتل', 'هجوم')","('جنود أفغان', 'جنود افغان', 'قوات الجيش', 'مستشفى عسكريا')","('مزار الشريف', 'كابول')","('بلخ',)"
62,20110916_4657.txt,,,,,
63,20140611_4535.txt,,,,,
64,20140505_3404.txt,"('للجيش الأفغاني',)","('مقتل', 'قتل')","('مسلحاً من طالبان', 'مسلحاً من حركة طالبان')",,
65,20150514_4532.txt,"('قوات الأمن', 'قوات الأمن', 'طالبان')","('مقتل', 'قُتل', 'قتل', 'مقتل', 'قتل', 'قتل', 'قتل', 'قتل', 'مقتل', 'تقاتل')","('مواطن أمريكي', 'أمريكي', 'لمهاجمين', 'لمهاجمين', 'المهاجمون', 'أمريكي', 'مواطن أمريكي', 'لحكومة الأفغانية')","('كابول', 'كابول', 'كابول', 'كابول', 'كابول')",
66,20140929_8300.txt,,,,,
67,20150413_3510.txt,"('طالبان', 'طالبان', 'طالبان', 'واشنطن', 'طالبان', 'طالبان', 'طالبان')","('قتلت', 'بقطع الرأس', 'قتلوا', 'بقطع الرأس', 'الهجوم', 'هجماتهم', 'سحب', 'قتلوا', 'الهجوم', 'قتلوا', 'قتلوا')","('جنديا أفغانيا', 'جندياً أفغانياً', 'قواتها', 'الجيش الأفغاني', 'جندياَ')","('جرم',)","('بدخشان', 'بدخشان', 'بدخشان')"
68,20180114_705.txt,"('للقوات الحكومية', 'قوات الدفاع والأمن', 'القوات الأميركية', 'القوات الأميركية', 'للميليشيا')","('مقتل', 'قتلوا', 'قتلوا', 'غارة جوية', 'غارة جوية', 'قتلوا', 'أطلق')","('مسلحاً', 'مسلحاً', 'طالبان', 'مسلحاً', 'طالبان', 'ميليشيا', 'الميليشيا', 'الميليشيا', 'القوات الأميركية')",,"('ننجرهار', 'ولجمان', 'نوريستان', 'جزني', 'أوروزجان', 'هيرات', 'فارياب', 'جوزجان', 'ننجرهار')"
69,20181104_1574.txt,,"('مقتل', 'قُتل', 'وقتل', 'مقتل', 'قُتل')","('جندي أمريكي', 'جندي أمريكي', 'قائد شرطة الولاية', 'الجنرال', 'لقوات حلف شمال الأطلسي', 'جندي تشيكي')","('كابول', 'كابول', 'كابول')","('قندهار', 'هرات', 'قندهار', 'قندهار', 'قندهار', 'قندهار', 'هرات', 'هرات')"
70,20110926_4886.txt,,,,,
71,20170209_1985.txt,,,,,
72,20150323_2828.txt,,,,,
73,20170523_6232.txt,,,,,
74,20080911_674.txt,,,,,
75,20120718_2804.txt,"('طالبان',)","('تدمير', 'تدمير')","('قوات الناتو', 'قوات حلف الناتو')",,
76,20151027_10533.txt,,,,,
77,20140127_311.txt,"('طالبان',)","('عملية انتحارية',)","('اشخاص', 'موظفين')","('كابول', 'كابول', 'كابول')",
78,20181018_750.txt,,,,,
79,20180121_945.txt,"('طالبان', 'طالبان', 'قوات الأمن الأفغانية')","('هجوم', 'قتلى', 'هجوما', 'هجوم', 'إطلاق نار', 'إنقاذ', 'الهجوم الإرهابي')","('امرأة', 'شخصاً', 'فندق')","('كابل',)",
80,20170319_3491.txt,"('جندي أفغاني', 'جندي أفغاني')","('إصابة', 'أصيبوا')","('جنود أمريكيين', 'جنود أمريكيين')",,"('هلمند', 'هلمند')"
81,20181129_2861.txt,,,,,
82,20140218_1242.txt,"('طالبان',)","('مقتل', 'قتلوا', 'استهدفت', 'مقتل', 'قتلوا', 'تمردا')","('جنود افغان', 'جنود', 'للجيش الافغاني', 'جنود', 'مسلحين', 'الحكومة')","('كابيسا',)","('الاساي',)"
83,20140223_1340.txt,"('طالبان',)","('قتل', 'قتل', 'قتل', 'قتل')","('جندياً أفغانياً', 'جندياً أفغانياً')","('غازي',)","('كونار', 'كونار')"
84,20151028_10537.txt,"('القوات الأمنية الأفغانية', 'طالبان', 'طالبان', 'طالبان')","('مقتل', 'تصفية', 'القتلى', 'سيطرتها', 'هاجموا', 'قتل')","('مسلحا', 'مسلحا', 'قادة حركة /طالبان', 'رهينة أجنبي', 'دارقند', 'بإقليم', 'تخار', 'شرطيا', 'أفراد الحركة')",,"('نانجرهار', 'آشين')"
85,20141225_11502.txt,"('طالبان',)","('سلم',)","('السلطات الأفغانية',)",,"('بادغيس',)"
86,20140714_5768.txt,,,,,
87,20180228_3152.txt,,,,,
88,20180510_5942.txt,,"('هجمات', 'هجمات')",,"('كابول', 'كابول')",
89,20140507_3516.txt,,"('تفجير قنبلة يدوية',)","('عائلة',)",,
90,20140808_6226.txt,"('طالبان', 'طالبان', 'طالبان')","('مقتل', 'اطلاق نار', 'استهدف')","('رجال الشرطة الافغان', 'رجال الشرطة الافغان', 'نقطة تفتيش', 'نقطة تفتيش')","('سانجين',)","('هلمند',)"
91,20170124_1338.txt,"('للجيش', 'لقوات الافغانية')","('مقتل', 'مقتل', 'مقتل')","('مسلحا', 'مسلحا', 'القاعدة', 'داعش')",,"('زابول',)"
92,20140118_547.txt,,,,,
93,20180519_6246.txt,"('لقوات الجوية الأميركية', 'حلف شمال الأطلسي', 'حلف شمال الأطلسي', 'حلف شمال الأطلسي', 'حلف شمال الأطلسي', 'حلف شمال الأطلسي', 'حلف شمال الأطلسي', 'لقوات الجوية الأميركية', 'لقوات الجوية الأميركية')","('قتل', 'إرسال', 'القتال', 'إرسال', 'تدعيم', 'قتل', 'القتال')","('عسكري بريطاني', 'الجيش الأفغاني', 'مسلحي طالبان')",,"('فراه', 'فراه')"
94,20180307_3575.txt,"('انتحاري', 'انتحاري', 'انتحاري')","('يقتل', 'قتل', 'فجر')","('مسؤولا دينيا', 'مسؤولا دينيا', 'رئيس مديرية الشؤون الدينية')","('جلال اباد',)","('ننكرهار', 'ننكرهار')"
95,20120529_1618.txt,,,,,
96,20110811_4023.txt,"('قوات التحالف',)","('تصفية', 'قتلت', 'قتل')","('الطالبانيين', 'متمردي طالبان', 'جنديًا أميركيًا', 'ثمانية أفغان')",,"('وردك',)"
97,20110717_3503.txt,"('قوات أفغانية',)","('مقتل', 'جرح', 'مقتل', 'قتلوا', 'مقتل')","('بريطاني', 'افغانيين', 'جندي بريطاني', 'متمردين', 'جندي بريطاني')","('باغلان', 'نهر السراج', 'نهر السراج')","('باغران', 'هلمند', 'ننكرهار', 'هلمند')"
98,20180506_5673.txt,,"('للهجومين', 'القتلى', 'الجرحى')",,,"('بكتيا', 'فارياب')"
99,20181221_3924.txt,,"('سحب', 'سحب', 'سحب')","('جندي أمريكي', 'جندي أمريكي', 'جندي أمريكي')",,
100,20170209_1904.txt,,,,,
101,20121112_5328.txt,,,,,
102,20170116_871.txt,"('روسيا', 'روسيا')","('تسلح', 'لإخراج', 'تسلح', 'لإخراج')","('طالبان', 'أميركا', 'طالبان', 'أميركا')",,
103,20140922_7978.txt,,,,,
104,20150324_2851.txt,,,,,
105,20150708_6291.txt,"('طالبان', 'حكومة كابول', 'طالبان', 'حكومة كابول')","('الاجتماع', 'الاجتماع')",,,
106,20150103_36.txt,,,,,
107,20180203_1942.txt,,,,,
108,20181113_2001.txt,"('القوات الخاصة الأفغانية', 'تنظيم الدولة الإسلامية')","('قُتل', 'قُتل', 'أصيب', 'تفجير انتحاري')","('طالبان', 'مدنيون', 'أقليّة الهزارة')","('كابول',)","('جاغوري', 'جاغوري', 'جاغوري')"
109,20140619_4935.txt,"('طالبان',)","('هجوم', 'هجوم', 'هجوم')","('قاعدة تموين', 'للحلف الأطلسي', 'قاعدة تموين', 'قوات الحلف الأطلسي', 'القاعدة الأطلسية')",,"('نانغاهار',)"
110,20170308_3013.txt,,"('الهجوم', 'الهجوم', 'الهجوم', 'مقتل', 'هجوم انتحاري')","('مستشفى عسكري', 'مستشفى عسكري', 'أطباء', 'مستشفى عسكري')","('كابول', 'كابول', 'كابول')",
111,20180129_1687.txt,"('داعش', 'داعش', 'داعش', 'داعش')","('هجوما', 'هجوم', 'هجوما', 'جرح')","('قاعدة عسكرية', 'الأكاديمية العسكرية', 'أكاديمية مارشال', 'جنود أفغان')",,"('كابول', 'كابول', 'كابول', 'كابل', 'كابول', 'كابول')"
112,20180215_2290.txt,,,,,
113,20150730_6972.txt,,,,,
114,20150222_1872.txt,"('عمليات أمنية', 'قوات الأمن الوطني')","('مقتل', 'قتلوا', 'أصيب')","('مسلحا', 'مسلحا', 'طالبان', 'مسلحا')",,"('هرات', 'طاخار', 'باداخستان', 'ميدان وردام', 'أورزجان', 'باداخستان', 'هلمند', 'كونار', 'غزنة', 'فراه', 'خوست')"
115,20120530_1577.txt,"('طالبان', 'طالبان')","('هجوم', 'هجوم', 'هجمات', 'هجمات')","('تلميذات أفغانيات', 'المدارس', 'المدارس', 'التلميذات')",,
116,20180228_3242.txt,,,,,
117,20140921_7960.txt,,,,,
118,20151118_11421.txt,"('القوات الباكستاني',)","('بانتهاك', 'قتلوا')","('للحدود', 'قوات الشرطة الحدودية')",,"('بكتيكا', 'بكتيكا')"
119,20170521_6199.txt,"('طالبان', 'طالبان', 'مسلحي')","('مقتل', 'هجمات', 'هجمات')","('شرطيًا أفغانيًا', 'شرطيًّا أفغانيًّا', 'حواجز للشرطة')","('شاه جوي',)","('زابل',)"
120,20141203_10604.txt,,,,,
121,20170222_2425.txt,"('السلطات الأمنية', 'قوات الأمن الوطنية الأفغانية')","('مقتل', 'مقتل', 'قتلهم', 'للقضاء')","('داعش', 'داعش', 'داعش', 'داعش')",,"('ننجرهار', 'ننجرهار')"
122,20181204_3311.txt,,,,,
123,20120827_3002.txt,"('جندي افغاني', 'طالبان')","('مقتل', 'قطع رؤوس', 'قتل', 'قتل', 'هجوم', 'قتل', 'هجوم', 'قتل', 'هاجم', 'قتل', 'قطع رؤوس')","('جنديا', 'مدنيا', 'جنديا', 'حلف شمال الاطلسي', 'جنود افغان', 'قرويا', 'الناتو', 'الناتو', 'مركزا عسكريا', 'جنود افغان', 'قرويا')",,"('لغمان', 'لغمان')"
124,20140427_3340.txt,,,,,
125,20140627_5171.txt,,,,,
126,20150226_2150.txt,"('طالبان', 'طالبان')","('انفجار', 'التفجير')","('أمريكيين',)","('كابول',)",
127,20181108_1784.txt,"('طالبان', 'طالبان', 'مسلحون', 'طالبان')","('هجمات', 'هجمات', 'هاجم', 'هجمات')","('القوات الأفغانية والمدنيين', 'جنود', 'جنود')",,"('تاخار', 'غزني', 'تاخار', 'غار')"
128,20180321_4003.txt,,"('الهجوم الإرهابي', 'التفجير الإرهابي')","('جامعة كابول', 'جامعة كابول')","('كابول', 'كابول')",
129,20111113_5766.txt,,,,,
130,2008110202.txt,,,,,
131,20170325_3667.txt,"('قوات الأمن الأفغانية', 'قوات الأمن الأفغانية')","('تحبط', 'لتفجير', 'أحبطت', 'لتفجير')","('مسجد', 'مسجد')",,"('ساري بول',)"
132,20170228_2602.txt,,,,,
133,20151210_12161.txt,"('طالبان', 'طالبان', 'طالبان')","('هجوم', 'هجوم', 'هجوم', 'هجوم')","('مطار قندهار', 'مطار قندهار', 'جنود', 'شرطيان', 'مدنياً', 'المطار', 'المطار', 'القواعد الجوّية الأفغانية')",,"('قندهار', 'قندهار')"
134,20120208_3117.txt,,,,,
135,20140331_2452.txt,,,,,
136,20141213_11149.txt,"('طالبان', 'طالبان', 'قوات أفغانية')","('يقتلون', 'قتلت', 'هجوما', 'اعتقال')","('عمال إزالة الألغام', 'عمال إزالة الألغام', 'القاعدة البريطانية', 'مسلحين')",,"('هلمند',)"
137,20150223_2046.txt,,,,,
138,20110902_4395.txt,,,,,
139,20110802_3779.txt,,,,,
140,20140807_6288.txt,"('السلطات الأفغانية', 'لاستخبارات الأفغانية')","('تصادر', 'اعتقال')","('متفجرات', 'شخصين')",,"('لغمان', 'لغمان')"
141,20140722_5921.txt,"('طالبان',)","('مقتل', 'عملية انتحارية', 'مقتل', 'عملية انتحارية', 'قتل')","('اجانب', 'أجانب', 'اجانب')","('كابول', 'كابول', 'كابول')",
142,20140930_8394.txt,,,,,
143,20140329_2363.txt,"('مسلحون', 'مسلحين')","('يهاجمون', 'هاجموا')","('مقر اللجنة الانتخابية', 'مقر اللجنة الانتخابية')","('كابول', 'كابول', 'كابول')",
144,20170412_4190.txt,,"('مقتل', 'مقتل')","('داعش', 'داعش')","('آشين', 'آشين')","('نانجارهار', 'نانجارهار')"
145,20140104_234.txt,"('متمردون', 'مسلحين')","('مقتل', 'هجوم', 'قتل', 'هاجم', 'هاجم', 'قتل', 'هجوم', 'قتلوا')","('الناتو', 'قاعدة عسكرية', 'الناتو', 'قاعدة عسكرية', 'رجال المخابرات', 'ضابط')","('غانى خيل',)","('نانجارهار',)"
146,20170207_1797.txt,,"('هجوم انتحاري', 'قتل', 'انتحاري', 'انتحاري', 'قتل')","('المحكمة العليا', 'شخصا', 'المحكمة العليا', 'موظفي المحكمة', 'المحكمة العليا')","('كابول', 'كابول')",
147,20141231_11914.txt,"('طالبان', 'طالبان', 'طالبان')","('هجومين', 'هجومين', 'قتلوا', 'مقتل', 'قتل', 'مقتل')","('أشخاص', 'أشخاص', 'رجال الشرطة', 'أشخاص', 'مدنيين', 'شرطي', 'أشخاص', 'رجال الشرطة')","('باتي كوت', 'سانجين')","('نانغارهار', 'هلمند', 'نانغارهار', 'هلمند')"
148,20150412_3518.txt,,,,,
149,20170217_2284.txt,,,,,
150,20141016_8972.txt,,"('مقتل', 'قتل', 'انفجار', 'انفجار')","('قاضيين', 'قاضيان', 'مبنى محكمة', 'قاضيين')",,"('باغلان', 'باغلان')"
151,20140929_8316.txt,,,,,
152,20150809_7498.txt,"('طالبان', 'طالبان')","('تشنق',)","('امرأة', 'امرأة')",,"('بدخشان',)"
153,20150629_5867.txt,"('طالبان', 'طالبان', 'طالبان', 'طالبان')","('مقتل', 'كمين', 'مقتل', 'كمين', 'قتل', 'كمين', 'عملياتهم')","('جنديا', 'جنديا', 'جنديا', 'القوات الحكومية')",,"('كرخ',)"
154,20140106_23.txt,"('سلطات الامن الافغانية',)","('مقتل', 'مقتل')","('طالبان', 'طالبان')",,"('نانغارهار', 'لاغمان', 'قندهار', 'زابول', 'غازني', 'باكتيكا', 'باكتيا')"
155,20150716_6581.txt,,,,,
156,20110221_868.txt,"('الأطلسي', 'ايساف', 'حلف شمال الاطلسي', 'القوات الدولية', 'ايساف')","('قتل', 'قتل', 'قتلت', 'قتل', 'قتل')","('مدنياً', 'مدنيا', 'مدنياً')","('غازي اباد',)","('كونار', 'كونار', 'كونار', 'كونار')"
157,20180422_4965.txt,"('داعش',)","('الهجوم', 'الهجوم')","('مركزا لتسجيل الناخبين',)","('كابول', 'كابول')",
158,20140204_753.txt,,,,,
159,20150703_6114.txt,"('افغانستان', 'قوات الأمن الأفغانية')","('تعتقل', 'اعتقال', 'اعتقال', 'اعتقال')","('قيادي', 'طالبان', 'قيادي', 'طالبان', 'قيادي', 'قيادي')",,
160,20140523_3881.txt,"('مسلحين', 'طالبان')","('هجوم', 'هجوم', 'هجوم', 'قتل', 'قتل', 'عملية إنتحارية')","('القنصلية الهندية', 'قوات الأمن', 'القنصلية الهندية', 'شرطيا', 'مدنيين', 'القنصلية الهندية')",,"('هرات', 'هرات')"
161,20181209_3524.txt,"('القوات الخاصة الأفغانية', 'القوات الخاصة الأفغانية')","('تحرير', 'حررت', 'انفجار', 'قُتل', 'أصيب')","('مدنيين', 'مدنياً', 'مدنيين', 'مدنيين', 'مدنيين', 'قيادي من «طالبان»')",,"('هلمند', 'هيرات', 'جوزجان')"
162,20150322_2771.txt,,,,,
163,20150705_6195.txt,"('الطالبان',)","('هجوم', 'قتل', 'الهجوم')","('مدنيان', 'جنديان اجنبيان')",,"('قندهار', 'هلمند')"
164,20151010_9734.txt,"('للقوات الأفغانية', 'الناتو', 'طيران حلف شمال الأطلسي')","('مقتل', 'مقتل')","('طالبان', 'مسلح')","('بقندهار', 'قندهار', 'قندهار')",
165,20110731_3679.txt,,"('تفجير انتحاري', 'تفجير انتحاري', 'نتحاري بتفجير', 'تدمير')","('نقطة تفتيش', 'لشرطة الوطنية الافغانية')","('لاشكرغاه', 'لاشكرغاه')","('هلمند', 'هلمند')"
166,20110512_2011.txt,"('رئيس الوزراء البريطاني', 'جندي بريطاني')","('سحب', 'سحب', 'ينتشر')","('القوات البريطانية', 'الجيش البريطاني')",,"('هلمند',)"
167,20140321_2092.txt,"('طالبان',)","('عملية انتحارية', 'قتل', 'قتل', 'قتل', 'قتل')","('شرطيين', 'مدني', 'شرطيين', 'مدني', 'المهاجمين', 'المهاجمين')","('جلال اباد', 'جلال اباد')",
168,20141001_8455.txt,"('لقوات الأمنية الأفغانية',)","('مقتل', 'قتل')","('مسلحا', 'طالبان', 'مسلحا', 'طالبان')",,"('قندهار', 'نانجرهار', 'وكونار', 'قندوز', 'باكتيكا', 'لوجار', 'خوست', 'لغمان')"
169,20140427_3279.txt,,,,,
170,20120609_3124.txt,"('مسلحون', 'طالبان', 'طالبان', 'فرنسا')","('مقتل', 'قتلوا', 'لاطلاق نار', 'تنشر')","('جنود فرنسيين', 'جنود فرنسيين', 'الجنود الفرنسيين', 'جندي')",,"('كابيسا', 'كابيسا')"
171,20150325_2910.txt,,"('هجوم تفجيري', 'هجوم تفجيري', 'بالمتفجرات', 'الانفجار', 'الانفجار')","('نساء واطفال', 'مقر شرطة', 'القصر الرئاسي', 'وزارتي الدفاع والمالية')","('كابول', 'كابول', 'كابول', 'كابول')",
172,20120918_3940.txt,,,,,
173,20120516_1502.txt,,,,,
174,20110826_4202.txt,,,,,
175,20150813_7671.txt,,,,,
176,20151115_11201.txt,,,,,
177,20141120_10199.txt,,,,,
178,20110801_3795.txt,,"('مقتل', 'هجوم انتحاري', 'مقتل', 'مقتل', 'قتل', 'انفجار')","('شرطياً أفغانياً', 'شرطياً', 'طفل', 'شرطياً', 'طفل', 'شرطياً', 'شرطيين', 'مدنياً')","('لشكركاه', 'لشكركاه', 'لشكركاه')","('هلمند', 'هلمند', 'هلمند', 'هلمند')"
179,20150720_6606.txt,"('أميركية', 'قوات حلف شمال الاطلسي', 'أميركية', 'طالبان', 'ايساف')","('تودي بحياة', 'قتلوا', 'مستهدفة', 'هجمات', 'قتل')","('جنديا أفغانيا', 'جنديا أفغانيا', 'طالبان', 'متطرفين', 'لقوات الافغانية', 'جنود أفغان')","('بركي برك',)","('لوغار', 'لوغار', 'لوغار')"
180,20140527_4029.txt,,,,,
181,20180124_1221.txt,"('مسلحين',)","('للهجوم', 'باقتحام')","('مكتبا لمنظمة حقوقية دولية', 'مكتب منظمة انقاذ الطفولة')",,"('نانجارهار',)"
